year,country,survival,children,population
1991,Myanmar,0.8909,3.31,39855885
1991,Mozambique,0.7865,6.19,13867422
1991,Morocco,0.9179,3.88,25237951
1991,Montenegro,0.983,1.84,617144
1991,Mongolia,0.8983,3.79,2226469
1991,Moldova,0.9639,2.31,4375242
1991,"Micronesia, Fed. Sts.",0.9445,4.88,98749
1991,Mexico,0.9534,3.31,85923799
1991,Mauritius,0.977,2.28,1073250
1991,Mauritania,0.8773,5.88,2050456
1991,Malta,0.9892,2.04,371455
1991,Mali,0.7494,7.05,8861362
1991,Maldives,0.9036,5.8,225709
1991,Malaysia,0.9829,3.48,18707774
1991,Malawi,0.7819,6.65,9583696
1991,Madagascar,0.846,6.23,11620718
1991,"Macedonia, FYR",0.964,2.1,1922774
1991,Luxembourg,0.9921,1.6,385755
1991,Lithuania,0.9824,1.92,3698095
1991,Libya,0.9579,4.52,4421885
1991,Liberia,0.7749,6.44,2091355
1991,Lesotho,0.9119,4.84,1669190
1991,Lebanon,0.9627,3.08,3026061
1991,Latvia,0.9787,1.8,2645539
1991,Kuwait,0.9852,2.42,2031004
1991,Kenya,0.8973,5.85,24240108
1991,Kazakhstan,0.9441,2.73,16513480
1991,Jordan,0.9628,5.55,3599359
1991,Japan,0.9938,1.54,122703017
1991,Jamaica,0.9629,2.9,2380447
1991,Italy,0.9908,1.29,56856059
1991,Israel,0.9891,2.97,4642324
1991,Ireland,0.9915,1.95,3537626
1991,Iraq,0.9546,5.92,17871623
1991,Iran,0.9379,4.48,56071545
1991,Indonesia,0.919,3.02,187451800
1991,India,0.8881,3.84,891910180
1991,Iceland,0.9939,2.17,257359
1991,Hungary,0.9823,1.77,10360831
1991,Honduras,0.9448,5.048,5026843
1991,Haiti,0.8536,5.32,7273530
1991,Guyana,0.9347,2.56,723448
1991,Guinea-Bissau,0.7939,6.61,1037431
1991,Guinea,0.7757,6.69,6083795
1991,Guatemala,0.9261,5.53,9131088
1991,Grenada,0.9796,3.7,96368
1991,Greece,0.9879,1.39,10247132
1991,Ghana,0.8815,5.51,15216133
1991,Germany,0.9919,1.34,79651903
1991,Georgia,0.9547,2.132,5418521
1991,Gambia,0.8394,6.07,1001252
1991,Gabon,0.9083,5.15,959631
1991,France,0.9916,1.74,56956057
1991,Finland,0.9936,1.8,5009160
1991,Fiji,0.9712,3.37,735262
1991,Ethiopia,0.8204,7.06,49998845
1991,Estonia,0.9791,1.828,1552370
1991,Eritrea,0.8647,6.16,3180430
1991,Equatorial Guinea,0.8134,5.9,386536
1991,El Salvador,0.9406,3.86,5413269
1991,Egypt,0.9116,4.18,57952386
1991,Ecuador,0.9502,3.56,10493498
1991,Djibouti,0.8795,6.05,581641
1991,Denmark,0.9917,1.683,5155038
1991,Cyprus,0.9892,2.38,783189
1991,Cuba,0.9873,1.72,10654121
1991,Croatia,0.9879,1.62,4548076
1991,Cote d'Ivoire,0.8473,6.12,12945880
1991,Costa Rica,0.9833,3.09,3147451
1991,"Congo, Rep.",0.8852,5.29,2453938
1991,"Congo, Dem. Rep.",0.8186,7.11,37856212
1991,Comoros,0.8772,5.45,448576
1991,Colombia,0.9646,3.06,33849971
1991,China,0.9526,2.22,1160799514
1991,Chile,0.9825,2.6,13429315
1991,Chad,0.7947,6.66,6197766
1991,Cape Verde,0.9422,5.16,355655
1991,Canada,0.992,1.674,28051725
1991,Cameroon,0.8624,5.83,12529904
1991,Cambodia,0.8792,5.61,9868226
1991,Burundi,0.8174,6.49,5724030
1991,Burkina Faso,0.7963,6.79,9580035
1991,Bulgaria,0.9777,1.64,8743034
1991,Brunei,0.9882,3.44,259357
1991,Brazil,0.9429,2.72,152146887
1991,Botswana,0.9394,4.54,1423570
1991,Bosnia and Herzegovina,0.9824,1.65,4157485
1991,Bolivia,0.8833,4.87,6813834
1991,Bhutan,0.8674,5.57,555747
1991,Benin,0.8261,6.68,4934077
1991,Belize,0.958,4.44,195895
1991,Belgium,0.9904,1.59,9976325
1991,Belarus,0.983,1.807,10284522
1991,Barbados,0.9827,1.74,260351
1991,Bangladesh,0.8621,4.36,107768749
1991,Bahrain,0.9838,3.57,506685
1991,Bahamas,0.9788,2.63,260845
1991,Azerbaijan,0.9089,2.94,7327570
1991,Austria,0.9911,1.5074,7719577
1991,Australia,0.9914,1.849,17320633
1991,Armenia,0.9475,2.482,3512051
1991,Argentina,0.9742,2.96,33093579
1991,Angola,0.7609,7.14,10653515
1991,Algeria,0.9348,4.47,25930560
1991,Albania,0.9602,3.06,3291695
1991,Afghanistan,0.8024,7.98,14069854
1992,Zimbabwe,0.9127,4.84,11005690
1992,Zambia,0.8153,6.34,8272498
1992,West Bank and Gaza,0.9586,6.53,2265030
1992,Vietnam,0.9521,3.26,69987617
1992,Venezuela,0.9687,3.29,20635233
1992,Vanuatu,0.9652,4.84,155270
1992,Uzbekistan,0.9259,3.93,21500062
1992,Uruguay,0.9781,2.49,3153857
1992,United States,0.9895,1.97,258275919
1992,United Kingdom,0.9917,1.79,57525459
1992,United Arab Emirates,0.9806,3.99,2014095
1992,Ukraine,0.9798,1.69,51637719
1992,Uganda,0.8269,7.07,18935726
1992,Turkmenistan,0.9071,4.07,3881973
1992,Turkey,0.9266,2.92,56012109
1992,Tunisia,0.9565,3.22,8528401
1992,Trinidad and Tobago,0.9644,2.18,1233753
1992,Tonga,0.9766,4.58,95426
1992,Togo,0.8581,6.06,3822591
1992,Timor-Leste,0.8446,5.65,794561
1992,Thailand,0.9729,2.0,58225969
1992,Tanzania,0.8454,6.08,27230502
1992,Tajikistan,0.885,4.95,5519021
1992,Taiwan,0.99175,1.73,20687000
1992,Syria,0.9662,4.91,13063423
1992,Switzerland,0.9926,1.54,6814701
1992,Sweden,0.994,1.98,8678657
1992,Swaziland,0.9055,5.39,908158
1992,Suriname,0.9507,2.64,418828
1992,Sudan,0.8772,5.84,27865979
1992,Sri Lanka,0.9706,2.443,17740936
1992,Spain,0.9901,1.28,39086335
1992,South Africa,0.9424,3.41,38641823
1992,Somalia,0.82,6.53,6543380
1992,Solomon Islands,0.9576,5.6,327529
1992,Slovenia,0.9911,1.39,1943919
1992,Slovak Republic,0.9837,1.9,5314849
1992,Singapore,0.9936,1.72,3190692
1992,Sierra Leone,0.7239,5.79,3979553
1992,Serbia,0.9755,1.99,9834717
1992,Senegal,0.8646,6.42,7686866
1992,Saudi Arabia,0.9603,5.52,17189075
1992,Sao Tome and Principe,0.9076,5.21,120835
1992,Samoa,0.9745,4.711,163790
1992,Rwanda,0.8148,6.52,6452688
1992,Russia,0.9738,1.63,148897737
1992,Romania,0.9649,1.62,23077600
1992,Qatar,0.9815,4.02,488204
1992,Portugal,0.9876,1.5,9982069
1992,Poland,0.9837,1.91,38247716
1992,Philippines,0.9457,4.18,64659225
1992,Peru,0.929,3.62,22553275
1992,Paraguay,0.9519,4.36,4464780
1992,Papua New Guinea,0.9139,4.72,4368815
1992,Panama,0.9684,2.91,2517356
1992,Pakistan,0.8797,5.77,118010303
1992,Oman,0.9586,6.48,2031377
1992,Nigeria,0.787,6.27,102444773
1992,Niger,0.7034,7.79,8299868
1992,Nicaragua,0.9375,4.52,4323263
1992,New Zealand,0.99,2.30748,3503125
1992,Netherlands,0.9923,1.59,15102709
1992,Nepal,0.8719,5.01,20042806
1992,Namibia,0.9299,4.97,1512524
1992,Myanmar,0.8936,3.18,40425088
1992,Mozambique,0.7914,6.15,14318167
1992,Morocco,0.9214,3.72,25679802
1992,Montenegro,0.9835,1.83,625630
1992,Mongolia,0.9029,3.49,2251861
1992,Moldova,0.9652,2.19,4378913
1992,"Micronesia, Fed. Sts.",0.9454,4.82,101314
1992,Mexico,0.9555,3.21,87523328
1992,Mauritius,0.9776,2.25,1088939
1992,Mauritania,0.8785,5.81,2107590
1992,Malta,0.9896,2.02,375533
1992,Mali,0.7539,7.03,9076261
1992,Maldives,0.9085,5.44,231756
1992,Malaysia,0.9839,3.44,19204087
1992,Malawi,0.7853,6.56,9681728
1992,Madagascar,0.8522,6.18,11974724
1992,"Macedonia, FYR",0.9673,2.07,1934265
1992,Luxembourg,0.9926,1.64,390778
1992,Lithuania,0.9824,1.85,3689943
1992,Libya,0.9598,4.24,4509970
1992,Liberia,0.7767,6.36,2054179
1992,Lesotho,0.9121,4.76,1699284
1992,Lebanon,0.9637,3.03,3130785
1992,Latvia,0.978,1.69,2612722
1992,Kuwait,0.9859,2.34,1924077
1992,Kenya,0.8946,5.67,25042330
1992,Kazakhstan,0.9454,2.61,16430903
1992,Jordan,0.9637,5.31,3806045
1992,Japan,0.9939,1.5,123177552
1992,Jamaica,0.9636,2.86,2398249
1992,Italy,0.9912,1.28,56895154
1992,Israel,0.9896,2.95,4807603
1992,Ireland,0.9918,1.92,3549302
1992,Iraq,0.9547,5.84,18417924
1992,Iran,0.9405,4.14,57067645
1992,Indonesia,0.9229,2.93,190512441
1992,India,0.8913,3.76,910064576
1992,Iceland,0.9941,2.17,259881
1992,Hungary,0.9832,1.73,10352695
1992,Honduras,0.9471,4.95,5165380
1992,Haiti,0.858,5.21,7422881
1992,Guyana,0.9363,2.54,723615
1992,Guinea-Bissau,0.7971,6.55,1058839
1992,Guinea,0.7806,6.62,6466435
1992,Guatemala,0.93,5.47,9345130
1992,Grenada,0.9803,3.55,97113
1992,Greece,0.9885,1.37,10351229
1992,Ghana,0.884,5.39,15655847
1992,Germany,0.9924,1.32,80282985
1992,Georgia,0.9558,2.076,5346229
1992,Gambia,0.8434,6.04,1033748
1992,Gabon,0.9091,5.1,991289
1992,France,0.992,1.72,57189616
1992,Finland,0.994,1.85,5034766
1992,Fiji,0.9721,3.35,744396
1992,Ethiopia,0.8253,7.02,51730288
1992,Estonia,0.9795,1.711,1527660
1992,Eritrea,0.8701,6.11,3184019
1992,Equatorial Guinea,0.8178,5.9,399843
1992,El Salvador,0.9434,3.78,5498489
1992,Egypt,0.917,4.02,59004372
1992,Ecuador,0.9526,3.46,10725281
1992,Djibouti,0.8813,5.92,594437
1992,Denmark,0.9922,1.764,5172040
1992,Cyprus,0.9895,2.34,800707
1992,Cuba,0.9879,1.68,10727088
1992,Croatia,0.9886,1.57,4588173
1992,Cote d'Ivoire,0.8458,5.98,13381799
1992,Costa Rica,0.9838,3.0,3224849
1992,"Congo, Rep.",0.8862,5.24,2520196
1992,"Congo, Dem. Rep.",0.8186,7.13,39443819
1992,Comoros,0.8796,5.36,459515
1992,Colombia,0.9657,3.01,34497319
1992,China,0.9535,2.11,1175230312
1992,Chile,0.9836,2.56,13678373
1992,Chad,0.7966,6.65,6387856
1992,Cape Verde,0.9435,5.02,364727
1992,Canada,0.9923,1.677,28386162
1992,Cameroon,0.8607,5.73,12882506
1992,Cambodia,0.8791,5.46,10205755
1992,Burundi,0.8182,6.47,5835071
1992,Burkina Faso,0.7976,6.74,9844931
1992,Bulgaria,0.9775,1.56,8651284
1992,Brunei,0.9886,3.32,266794
1992,Brazil,0.9453,2.64,154582103
1992,Botswana,0.9368,4.39,1464924
1992,Bosnia and Herzegovina,0.9836,1.59,3931372
1992,Bolivia,0.8871,4.81,6974168
1992,Bhutan,0.873,5.37,546356
1992,Benin,0.8298,6.6,5108335
1992,Belize,0.9601,4.36,201832
1992,Belgium,0.9909,1.6,10004469
1992,Belarus,0.983,1.722,10298479
1992,Barbados,0.9832,1.73,261136
1992,Bangladesh,0.8679,4.18,110225555
1992,Bahrain,0.9844,3.43,519696
1992,Bahamas,0.9798,2.62,265761
1992,Azerbaijan,0.9106,2.88,7445925
1992,Austria,0.9916,1.5051,7778255
1992,Australia,0.9918,1.888,17529469
1992,Armenia,0.9495,2.399,3449940
1992,Argentina,0.9751,2.92,33540023
1992,Angola,0.7647,7.12,11002910
1992,Algeria,0.9371,4.22,26557969
1992,Albania,0.9614,2.91,3266983
1992,Afghanistan,0.8131,8.01,15472076
1993,Zimbabwe,0.9063,4.67,11244552
1993,Zambia,0.8167,6.29,8478471
1993,West Bank and Gaza,0.96,6.47,2368849
1993,Vietnam,0.9539,3.07,71416812
1993,Venezuela,0.9695,3.22,21103592
1993,Vanuatu,0.9671,4.8,159857
1993,Uzbekistan,0.9273,3.78,21990917
1993,Uruguay,0.9786,2.46,3177035
1993,United States,0.9899,1.98,260803255
1993,United Kingdom,0.9921,1.78,57681639
1993,United Arab Emirates,0.9817,3.78,2121704
1993,Ukraine,0.98,1.6,51546666
1993,Uganda,0.8287,7.06,19561967
1993,Turkmenistan,0.9098,3.9,3991917
1993,Turkey,0.9299,2.86,56959988
1993,Tunisia,0.9587,3.03,8672916
1993,Trinidad and Tobago,0.9648,2.06,1243590
1993,Tonga,0.9771,4.55,95541
1993,Togo,0.8605,5.93,3897510
1993,Timor-Leste,0.851,5.87,821141
1993,Thailand,0.975,1.95,58671177
1993,Tanzania,0.8451,6.01,28152305
1993,Tajikistan,0.8859,4.83,5607922
1993,Taiwan,0.99223,1.76,20886000
1993,Syria,0.9682,4.71,13438799
1993,Switzerland,0.9929,1.53,6891266
1993,Sweden,0.9944,1.93,8738894
1993,Swaziland,0.9055,5.21,926420
1993,Suriname,0.9522,2.64,424455
1993,Sudan,0.8785,5.78,28605664
1993,Sri Lanka,0.9714,2.387,17925624
1993,Spain,0.9907,1.25,39203352
1993,South Africa,0.9421,3.3,39609488
1993,Somalia,0.82,6.51,6498410
1993,Solomon Islands,0.9586,5.46,336960
1993,Slovenia,0.9917,1.35,1952220
1993,Slovak Republic,0.9843,1.81,5335519
1993,Singapore,0.9941,1.74,3287420
1993,Sierra Leone,0.7238,5.82,3946835
1993,Serbia,0.9774,1.93,9984888
1993,Senegal,0.8652,6.3,7915080
1993,Saudi Arabia,0.9628,5.35,17679720
1993,Sao Tome and Principe,0.9086,5.13,123137
1993,Samoa,0.9748,4.673,165172
1993,Rwanda,0.7941,6.32,5984449
1993,Russia,0.9738,1.52,148945559
1993,Romania,0.966,1.51,22948987
1993,Qatar,0.9824,3.9,491420
1993,Portugal,0.9885,1.49,10028171
1993,Poland,0.9844,1.84,38316289
1993,Philippines,0.9481,4.11,66173874
1993,Peru,0.9327,3.51,22980182
1993,Paraguay,0.9536,4.27,4575121
1993,Papua New Guinea,0.9157,4.7,4479959
1993,Panama,0.9693,2.86,2569672
1993,Pakistan,0.8813,5.63,121029915
1993,Oman,0.9613,6.11,2113398
1993,Nigeria,0.7878,6.21,104931559
1993,Niger,0.7129,7.77,8578542
1993,Nicaragua,0.9404,4.38,4430182
1993,New Zealand,0.9905,2.21502,3564531
1993,Netherlands,0.9926,1.57,15212612
1993,Nepal,0.8782,4.91,20546441
1993,Namibia,0.9308,4.84,1558055
1993,Myanmar,0.8963,3.06,40985963
1993,Mozambique,0.7962,6.1,14854590
1993,Morocco,0.9247,3.57,26107772
1993,Montenegro,0.984,1.82,633443
1993,Mongolia,0.9075,3.23,2271236
1993,Moldova,0.9666,2.08,4374366
1993,"Micronesia, Fed. Sts.",0.9461,4.77,103780
1993,Mexico,0.9578,3.11,89109703
1993,Mauritius,0.978,2.22,1105659
1993,Mauritania,0.8796,5.75,2166948
1993,Malta,0.9901,2.0,379574
1993,Mali,0.7584,7.0,9313042
1993,Maldives,0.9133,5.07,237606
1993,Malaysia,0.9847,3.4,19701263
1993,Malawi,0.7875,6.47,9721620
1993,Madagascar,0.858,6.13,12343496
1993,"Macedonia, FYR",0.9705,2.03,1944343
1993,Luxembourg,0.9929,1.67,396179
1993,Lithuania,0.9826,1.78,3673606
1993,Libya,0.9617,3.99,4598629
1993,Liberia,0.7814,6.28,2030591
1993,Lesotho,0.9105,4.69,1729896
1993,Lebanon,0.9645,2.98,3249799
1993,Latvia,0.9773,1.57,2571110
1993,Kuwait,0.986,2.34,1795976
1993,Kenya,0.8917,5.51,25846436
1993,Kazakhstan,0.9468,2.48,16293800
1993,Jordan,0.9645,5.08,4019284
1993,Japan,0.994,1.47,123653405
1993,Jamaica,0.9644,2.82,2418080
1993,Italy,0.9917,1.26,56937520
1993,Israel,0.9902,2.94,4986162
1993,Ireland,0.9922,1.9,3565952
1993,Iraq,0.9548,5.76,19008018
1993,Iran,0.9431,3.81,57940444
1993,Indonesia,0.9267,2.85,193525648
1993,India,0.8944,3.68,928226051
1993,Iceland,0.9944,2.17,262386
1993,Hungary,0.9841,1.68,10348284
1993,Honduras,0.9493,4.846,5303798
1993,Haiti,0.8624,5.1,7573160
1993,Guyana,0.9381,2.53,724909
1993,Guinea-Bissau,0.8007,6.49,1080767
1993,Guinea,0.7862,6.55,6871525
1993,Guatemala,0.9336,5.4,9564571
1993,Grenada,0.9809,3.4,98212
1993,Greece,0.989,1.35,10464295
1993,Ghana,0.8862,5.28,16105502
1993,Germany,0.9928,1.31,80926118
1993,Georgia,0.957,2.013,5254049
1993,Gambia,0.8473,6.01,1064522
1993,Gabon,0.9097,5.02,1023531
1993,France,0.9925,1.72,57412239
1993,Finland,0.9943,1.81,5061394
1993,Fiji,0.9729,3.33,754981
1993,Ethiopia,0.8299,6.97,53502211
1993,Estonia,0.9801,1.602,1497364
1993,Eritrea,0.8754,6.04,3180541
1993,Equatorial Guinea,0.8218,5.9,413730
1993,El Salvador,0.9463,3.7,5584047
1993,Egypt,0.9227,3.88,60020423
1993,Ecuador,0.9547,3.37,10953182
1993,Djibouti,0.8828,5.78,603534
1993,Denmark,0.9926,1.749,5191370
1993,Cyprus,0.9899,2.28,818858
1993,Cuba,0.9885,1.65,10790686
1993,Croatia,0.9891,1.54,4628968
1993,Cote d'Ivoire,0.8455,5.84,13820229
1993,Costa Rica,0.9842,2.92,3303412
1993,"Congo, Rep.",0.8876,5.18,2588270
1993,"Congo, Dem. Rep.",0.8186,7.14,41081774
1993,Comoros,0.8812,5.29,470765
1993,Colombia,0.9666,2.97,35146220
1993,China,0.9544,2.01,1188687527
1993,Chile,0.9847,2.51,13929390
1993,Chad,0.7983,6.65,6583079
1993,Cape Verde,0.945,4.86,374820
1993,Canada,0.9925,1.672,28704519
1993,Cameroon,0.8582,5.62,13236573
1993,Cambodia,0.8794,5.3,10539239
1993,Burundi,0.8194,6.43,5933293
1993,Burkina Faso,0.7988,6.68,10118634
1993,Bulgaria,0.9772,1.47,8550495
1993,Brunei,0.989,3.2,274371
1993,Brazil,0.9473,2.58,156985824
1993,Botswana,0.9334,4.25,1506037
1993,Bosnia and Herzegovina,0.9846,1.56,3677379
1993,Bolivia,0.8908,4.74,7138204
1993,Bhutan,0.8782,5.16,533895
1993,Benin,0.8333,6.53,5290562
1993,Belize,0.962,4.29,207962
1993,Belgium,0.9914,1.6,10032084
1993,Belarus,0.9831,1.635,10301336
1993,Barbados,0.9832,1.72,261885
1993,Bangladesh,0.8744,4.02,112645460
1993,Bahrain,0.985,3.3,532362
1993,Bahamas,0.9808,2.6,270701
1993,Azerbaijan,0.9122,2.8,7562075
1993,Austria,0.9921,1.5012,7839625
1993,Australia,0.9922,1.859,17727413
1993,Armenia,0.9518,2.295,3370373
1993,Argentina,0.9758,2.88,33982035
1993,Angola,0.7689,7.09,11371750
1993,Algeria,0.9392,3.96,27169903
1993,Albania,0.9627,2.78,3224901
1993,Afghanistan,0.824,8.03,17053213
1994,Zimbabwe,0.9003,4.52,11469872
1994,Zambia,0.8193,6.26,8692599
1994,West Bank and Gaza,0.9616,6.38,2479672
1994,Vietnam,0.9556,2.87,72769366
1994,Venezuela,0.9704,3.15,21569680
1994,Vanuatu,0.9688,4.76,164254
1994,Uzbekistan,0.9288,3.63,22466866
1994,Uruguay,0.9791,2.43,3200342
1994,United States,0.9902,1.98,263468980
1994,United Kingdom,0.9924,1.77,57838596
1994,United Arab Emirates,0.9826,3.58,2232980
1994,Ukraine,0.9802,1.5,51377434
1994,Uganda,0.8304,7.04,20193432
1994,Turkmenistan,0.9124,3.71,4095512
1994,Turkey,0.9328,2.8,57911273
1994,Tunisia,0.9608,2.84,8808669
1994,Trinidad and Tobago,0.9654,1.96,1253000
1994,Tonga,0.9776,4.5,95691
1994,Togo,0.8632,5.81,3982804
1994,Timor-Leste,0.857,6.13,841687
1994,Thailand,0.9769,1.91,59126690
1994,Tanzania,0.8448,5.95,29064223
1994,Tajikistan,0.8872,4.7,5691845
1994,Taiwan,0.99237,1.755,21093000
1994,Syria,0.9702,4.52,13809349
1994,Switzerland,0.9933,1.53,6961228
1994,Sweden,0.9948,1.86,8789976
1994,Swaziland,0.9043,5.04,944404
1994,Suriname,0.9532,2.65,430102
1994,Sudan,0.88,5.73,29367076
1994,Sri Lanka,0.9724,2.329,18089720
1994,Spain,0.9912,1.23,39318577
1994,South Africa,0.9411,3.2,40542036
1994,Somalia,0.82,6.49,6484228
1994,Solomon Islands,0.9596,5.33,346599
1994,Slovenia,0.9922,1.31,1959752
1994,Slovak Republic,0.985,1.72,5353767
1994,Singapore,0.9945,1.71,3385486
1994,Sierra Leone,0.7251,5.85,3915066
1994,Serbia,0.9793,1.88,10114158
1994,Senegal,0.8656,6.18,8143140
1994,Saudi Arabia,0.965,5.17,18117969
1994,Sao Tome and Principe,0.909,5.05,125488
1994,Samoa,0.9748,4.632,166662
1994,Rwanda,0.7109,6.17,5648306
1994,Russia,0.9739,1.43,148866314
1994,Romania,0.9669,1.43,22810195
1994,Qatar,0.9832,3.77,495126
1994,Portugal,0.9893,1.49,10077548
1994,Poland,0.9853,1.76,38364540
1994,Philippines,0.9503,4.06,67703053
1994,Peru,0.937,3.41,23404523
1994,Paraguay,0.9556,4.18,4685320
1994,Papua New Guinea,0.9172,4.69,4595463
1994,Panama,0.9701,2.83,2622903
1994,Pakistan,0.8828,5.5,124121817
1994,Oman,0.9644,5.73,2182619
1994,Nigeria,0.7892,6.15,107452627
1994,Niger,0.7238,7.74,8871631
1994,Nicaragua,0.9435,4.23,4535802
1994,New Zealand,0.9909,2.13194,3623421
1994,Netherlands,0.9928,1.57,15320112
1994,Nepal,0.8843,4.81,21064150
1994,Namibia,0.9313,4.72,1603865
1994,Myanmar,0.8988,2.95,41552659
1994,Mozambique,0.8007,6.05,15409381
1994,Morocco,0.9278,3.43,26523600
1994,Montenegro,0.9845,1.81,639542
1994,Mongolia,0.9121,3.0,2288370
1994,Moldova,0.9675,1.98,4361061
1994,"Micronesia, Fed. Sts.",0.947,4.72,105825
1994,Mexico,0.9597,3.01,90691331
1994,Mauritius,0.9781,2.18,1122040
1994,Mauritania,0.8807,5.67,2228453
1994,Malta,0.9905,1.97,383314
1994,Mali,0.7625,6.98,9564231
1994,Maldives,0.9185,4.7,243256
1994,Malaysia,0.9855,3.35,20205446
1994,Malawi,0.7907,6.39,9772164
1994,Madagascar,0.8642,6.07,12728117
1994,"Macedonia, FYR",0.9733,1.99,1953874
1994,Luxembourg,0.9933,1.69,401804
1994,Lithuania,0.9831,1.71,3652438
1994,Libya,0.9637,3.76,4687106
1994,Liberia,0.7851,6.21,2039922
1994,Lesotho,0.9067,4.62,1761558
1994,Lebanon,0.9655,2.93,3364891
1994,Latvia,0.9771,1.46,2528893
1994,Kuwait,0.9863,2.41,1687552
1994,Kenya,0.8884,5.37,26642887
1994,Kazakhstan,0.9484,2.36,16120117
1994,Jordan,0.9652,4.88,4216536
1994,Japan,0.9942,1.44,124097649
1994,Jamaica,0.9653,2.78,2439337
1994,Italy,0.9921,1.25,56965197
1994,Israel,0.9908,2.93,5164345
1994,Ireland,0.9925,1.9,3586685
1994,Iraq,0.955,5.68,19633844
1994,Iran,0.9459,3.5,58808655
1994,Indonesia,0.9301,2.77,196488446
1994,India,0.8974,3.59,946373316
1994,Iceland,0.9947,2.16,264909
1994,Hungary,0.985,1.62,10342427
1994,Honduras,0.9512,4.735,5440691
1994,Haiti,0.8669,5.0,7724690
1994,Guyana,0.9407,2.53,726552
1994,Guinea-Bissau,0.8041,6.4,1103003
1994,Guinea,0.7917,6.47,7249558
1994,Guatemala,0.9371,5.32,9788284
1994,Grenada,0.9815,3.25,99313
1994,Greece,0.9895,1.34,10574134
1994,Ghana,0.8875,5.17,16554855
1994,Germany,0.9932,1.31,81495194
1994,Georgia,0.9583,1.946,5157814
1994,Gambia,0.8513,5.97,1094974
1994,Gabon,0.9102,4.91,1055707
1994,France,0.993,1.72,57628904
1994,Finland,0.9946,1.85,5086368
1994,Fiji,0.9735,3.31,765725
1994,Ethiopia,0.8343,6.9,55281054
1994,Estonia,0.9809,1.507,1467016
1994,Eritrea,0.8804,5.97,3186063
1994,Equatorial Guinea,0.8258,5.9,428005
1994,El Salvador,0.9494,3.61,5663820
1994,Egypt,0.928,3.76,61032081
1994,Ecuador,0.9568,3.29,11173647
1994,Djibouti,0.8847,5.63,613219
1994,Denmark,0.993,1.806,5212071
1994,Cyprus,0.9904,2.21,837205
1994,Cuba,0.989,1.63,10847842
1994,Croatia,0.9895,1.52,4658613
1994,Cote d'Ivoire,0.8455,5.71,14253952
1994,Costa Rica,0.9844,2.84,3384498
1994,"Congo, Rep.",0.889,5.14,2658948
1994,"Congo, Dem. Rep.",0.8186,7.14,42650247
1994,Comoros,0.8834,5.26,482401
1994,Colombia,0.9675,2.92,35797965
1994,China,0.9557,1.93,1201522570
1994,Chile,0.9856,2.45,14174890
1994,Chad,0.8001,6.64,6785842
1994,Cape Verde,0.9465,4.71,385101
1994,Canada,0.9928,1.658,29009032
1994,Cameroon,0.8553,5.5,13589699
1994,Cambodia,0.8792,5.11,10862069
1994,Burundi,0.8219,6.38,6017127
1994,Burkina Faso,0.8003,6.62,10401025
1994,Bulgaria,0.977,1.4,8449971
1994,Brunei,0.9893,3.06,282000
1994,Brazil,0.9497,2.54,159398558
1994,Botswana,0.9291,4.12,1546414
1994,Bosnia and Herzegovina,0.9857,1.53,3462032
1994,Bolivia,0.8947,4.66,7304230
1994,Bhutan,0.8836,4.93,523417
1994,Benin,0.837,6.45,5473217
1994,Belize,0.9638,4.2,214153
1994,Belgium,0.9919,1.61,10057529
1994,Belarus,0.9831,1.549,10293127
1994,Barbados,0.9834,1.71,262637
1994,Bangladesh,0.8805,3.87,115059015
1994,Bahrain,0.9855,3.19,545329
1994,Bahamas,0.9815,2.57,275426
1994,Azerbaijan,0.9153,2.69,7669735
1994,Austria,0.9926,1.4651,7894229
1994,Australia,0.9926,1.842,17921818
1994,Argentina,0.9766,2.83,34420352
1994,Angola,0.7737,7.06,11742960
1994,Algeria,0.9411,3.7,27751086
1994,Albania,0.9638,2.68,3179442
1994,Afghanistan,0.8323,8.05,18553819
1995,Zimbabwe,0.8942,4.37,11684693
1995,Zambia,0.8226,6.23,8919456
1995,West Bank and Gaza,0.9633,6.24,2596289
1995,Vietnam,0.9574,2.67,74008073
1995,Venezuela,0.9713,3.08,22034909
1995,Vanuatu,0.9703,4.72,168263
1995,Uzbekistan,0.9303,3.46,22919357
1995,Uruguay,0.9797,2.4,3223401
1995,United States,0.9905,1.98,266323717
1995,United Kingdom,0.9927,1.76,57997210
1995,United Arab Emirates,0.9837,3.39,2348539
1995,Ukraine,0.9804,1.41,51121722
